id,price
bawang-merah/kalimantan barat/2024-12-18,20.47
bawang-merah/kalimantan barat/2024-12-19,9.47
bawang-merah/kalimantan barat/2024-12-20,28.31
bawang-merah/kalimantan barat/2024-12-21,8.09
bawang-merah/kalimantan barat/2024-12-22,28.16
bawang-merah/kalimantan barat/2024-12-23,-1.29
bawang-merah/kalimantan barat/2024-12-24,35.89
bawang-merah/kalimantan barat/2024-12-25,23.06
bawang-merah/kalimantan barat/2024-12-26,37.58
bawang-merah/kalimantan barat/2024-12-27,22.27
bawang-merah/kalimantan barat/2024-12-28,17.38
bawang-merah/kalimantan barat/2024-12-29,16.38
bawang-merah/kalimantan barat/2024-12-30,16.08
bawang-merah/kalimantan barat/2024-12-31,40.96
bawang-merah/kalimantan selatan/2024-10-01,47.0
bawang-merah/kalimantan selatan/2024-10-02,19.71
bawang-merah/kalimantan selatan/2024-10-03,7.72
bawang-merah/kalimantan selatan/2024-10-04,30.29
bawang-merah/kalimantan selatan/2024-10-05,43.66
bawang-merah/kalimantan selatan/2024-10-06,49.6
bawang-merah/kalimantan selatan/2024-10-07,43.6
bawang-merah/kalimantan selatan/2024-10-08,46.54
bawang-merah/kalimantan selatan/2024-10-09,31.12
bawang-merah/kalimantan selatan/2024-10-10,35.55
bawang-merah/kalimantan selatan/2024-10-11,43.34
bawang-merah/kalimantan selatan/2024-10-12,25.31
bawang-merah/kalimantan selatan/2024-10-13,6.88
bawang-merah/kalimantan selatan/2024-10-14,6.7
bawang-merah/kalimantan selatan/2024-10-15,7.86
bawang-merah/kalimantan selatan/2024-10-16,8.7
bawang-merah/kalimantan selatan/2024-10-17,29.12
bawang-merah/kalimantan selatan/2024-10-18,15.36
bawang-merah/kalimantan selatan/2024-10-19,25.58
bawang-merah/kalimantan selatan/2024-10-20,23.58
bawang-merah/kalimantan selatan/2024-10-21,50.37
bawang-merah/kalimantan selatan/2024-10-22,37.97
bawang-merah/kalimantan selatan/2024-10-23,21.98
bawang-merah/kalimantan selatan/2024-10-24,39.55
bawang-merah/kalimantan selatan/2024-10-25,30.19
bawang-merah/kalimantan selatan/2024-10-26,18.01
bawang-merah/kalimantan selatan/2024-10-27,30.1
bawang-merah/kalimantan selatan/2024-10-28,9.8
bawang-merah/kalimantan selatan/2024-10-29,32.54
bawang-merah/kalimantan selatan/2024-10-30,-2.97
bawang-merah/kalimantan selatan/2024-10-31,12.52
bawang-merah/kalimantan selatan/2024-11-01,-8.53
bawang-merah/kalimantan selatan/2024-11-02,3.87
bawang-merah/kalimantan selatan/2024-11-03,28.05
bawang-merah/kalimantan selatan/2024-11-04,7.92
bawang-merah/kalimantan selatan/2024-11-05,20.06
bawang-merah/kalimantan selatan/2024-11-06,4.9
bawang-merah/kalimantan selatan/2024-11-07,30.5
bawang-merah/kalimantan selatan/2024-11-08,20.55
bawang-merah/kalimantan selatan/2024-11-09,21.26
bawang-merah/kalimantan selatan/2024-11-10,15.1
bawang-merah/kalimantan selatan/2024-11-11,13.04
bawang-merah/kalimantan selatan/2024-11-12,22.91
bawang-merah/kalimantan selatan/2024-11-13,23.24
bawang-merah/kalimantan selatan/2024-11-14,12.21
bawang-merah/kalimantan selatan/2024-11-15,16.8
bawang-merah/kalimantan selatan/2024-11-16,2.0
bawang-merah/kalimantan selatan/2024-11-17,11.73
bawang-merah/kalimantan selatan/2024-11-18,21.28
bawang-merah/kalimantan selatan/2024-11-19,19.6
bawang-merah/kalimantan selatan/2024-11-20,23.2
bawang-merah/kalimantan selatan/2024-11-21,11.99
bawang-merah/kalimantan selatan/2024-11-22,12.38
bawang-merah/kalimantan selatan/2024-11-23,18.43
bawang-merah/kalimantan selatan/2024-11-24,17.03
bawang-merah/kalimantan selatan/2024-11-25,22.95
bawang-merah/kalimantan selatan/2024-11-26,15.91
bawang-merah/kalimantan selatan/2024-11-27,7.57
bawang-merah/kalimantan selatan/2024-11-28,25.74
bawang-merah/kalimantan selatan/2024-11-29,35.21
bawang-merah/kalimantan selatan/2024-11-30,1.12
bawang-merah/kalimantan selatan/2024-12-01,11.29
bawang-merah/kalimantan selatan/2024-12-02,18.15
bawang-merah/kalimantan selatan/2024-12-03,25.29
bawang-merah/kalimantan selatan/2024-12-04,24.78
bawang-merah/kalimantan selatan/2024-12-05,27.75
bawang-merah/kalimantan selatan/2024-12-06,32.51
bawang-merah/kalimantan selatan/2024-12-07,11.66
bawang-merah/kalimantan selatan/2024-12-08,19.57
bawang-merah/kalimantan selatan/2024-12-09,9.02
bawang-merah/kalimantan selatan/2024-12-10,22.59
bawang-merah/kalimantan selatan/2024-12-11,15.1
bawang-merah/kalimantan selatan/2024-12-12,17.8
bawang-merah/kalimantan selatan/2024-12-13,18.56
bawang-merah/kalimantan selatan/2024-12-14,2.77
bawang-merah/kalimantan selatan/2024-12-15,8.67
bawang-merah/kalimantan selatan/2024-12-16,21.47
bawang-merah/kalimantan selatan/2024-12-17,14.47
bawang-merah/kalimantan selatan/2024-12-18,17.64
bawang-merah/kalimantan selatan/2024-12-19,14.49
bawang-merah/kalimantan selatan/2024-12-20,26.88
bawang-merah/kalimantan selatan/2024-12-21,20.65
bawang-merah/kalimantan selatan/2024-12-22,4.21
bawang-merah/kalimantan selatan/2024-12-23,15.23
bawang-merah/kalimantan selatan/2024-12-24,17.11
bawang-merah/kalimantan selatan/2024-12-25,28.42
bawang-merah/kalimantan selatan/2024-12-26,27.32
bawang-merah/kalimantan selatan/2024-12-27,22.04
bawang-merah/kalimantan selatan/2024-12-28,7.48
bawang-merah/kalimantan selatan/2024-12-29,24.35
bawang-merah/kalimantan selatan/2024-12-30,26.73
bawang-merah/kalimantan selatan/2024-12-31,14.04
bawang-merah/kalimantan tengah/2024-10-01,4.86
bawang-merah/kalimantan tengah/2024-10-02,8.9
bawang-merah/kalimantan tengah/2024-10-03,0.2
bawang-merah/kalimantan tengah/2024-10-04,13.65
bawang-merah/kalimantan tengah/2024-10-05,0.1
bawang-merah/kalimantan tengah/2024-10-06,6.38
bawang-merah/kalimantan tengah/2024-10-07,0.08
bawang-merah/kalimantan tengah/2024-10-08,5.32
bawang-merah/kalimantan tengah/2024-10-09,8.9
bawang-merah/kalimantan tengah/2024-10-10,0.2
bawang-merah/kalimantan tengah/2024-10-11,13.65
bawang-merah/kalimantan tengah/2024-10-12,0.1
bawang-merah/kalimantan tengah/2024-10-13,6.38
bawang-merah/kalimantan tengah/2024-10-14,0.08
bawang-merah/kalimantan tengah/2024-10-15,5.32
bawang-merah/kalimantan tengah/2024-10-16,8.9
bawang-merah/kalimantan tengah/2024-10-17,0.2
bawang-merah/kalimantan tengah/2024-10-18,13.65
bawang-merah/kalimantan tengah/2024-10-19,0.1
bawang-merah/kalimantan tengah/2024-10-20,6.38
bawang-merah/kalimantan tengah/2024-10-21,0.08
bawang-merah/kalimantan tengah/2024-10-22,5.32
bawang-merah/kalimantan tengah/2024-10-23,8.9
bawang-merah/kalimantan tengah/2024-10-24,0.2
bawang-merah/kalimantan tengah/2024-10-25,13.65
bawang-merah/kalimantan tengah/2024-10-26,0.1
bawang-merah/kalimantan tengah/2024-10-27,6.38
bawang-merah/kalimantan tengah/2024-10-28,0.08
bawang-merah/kalimantan tengah/2024-10-29,5.32
bawang-merah/kalimantan tengah/2024-10-30,8.9
bawang-merah/kalimantan tengah/2024-10-31,0.2
bawang-merah/kalimantan tengah/2024-11-01,13.65
bawang-merah/kalimantan tengah/2024-11-02,6.71
bawang-merah/kalimantan tengah/2024-11-03,10.52
bawang-merah/kalimantan tengah/2024-11-04,8.62
bawang-merah/kalimantan tengah/2024-11-05,15.33
bawang-merah/kalimantan tengah/2024-11-06,21.36
bawang-merah/kalimantan tengah/2024-11-07,18.71
bawang-merah/kalimantan tengah/2024-11-08,9.69
bawang-merah/kalimantan tengah/2024-11-09,6.71
bawang-merah/kalimantan tengah/2024-11-10,10.52
bawang-merah/kalimantan tengah/2024-11-11,8.62
bawang-merah/kalimantan tengah/2024-11-12,15.33
bawang-merah/kalimantan tengah/2024-11-13,21.36
bawang-merah/kalimantan tengah/2024-11-14,7.13
bawang-merah/kalimantan tengah/2024-11-15,9.69
bawang-merah/kalimantan tengah/2024-11-16,6.71
bawang-merah/kalimantan tengah/2024-11-17,10.52
bawang-merah/kalimantan tengah/2024-11-18,8.62
bawang-merah/kalimantan tengah/2024-11-19,15.33
bawang-merah/kalimantan tengah/2024-11-20,21.36
bawang-merah/kalimantan tengah/2024-11-21,8.38
bawang-merah/kalimantan tengah/2024-11-22,9.69
bawang-merah/kalimantan tengah/2024-11-23,6.71
bawang-merah/kalimantan tengah/2024-11-24,10.52
bawang-merah/kalimantan tengah/2024-11-25,8.62
bawang-merah/kalimantan tengah/2024-11-26,15.33
bawang-merah/kalimantan tengah/2024-11-27,21.36
bawang-merah/kalimantan tengah/2024-11-28,8.38
bawang-merah/kalimantan tengah/2024-11-29,9.69
bawang-merah/kalimantan tengah/2024-11-30,6.71
bawang-merah/kalimantan tengah/2024-12-01,10.52
bawang-merah/kalimantan tengah/2024-12-02,-0.0
bawang-merah/kalimantan tengah/2024-12-03,0.01
bawang-merah/kalimantan tengah/2024-12-04,33.99
bawang-merah/kalimantan tengah/2024-12-05,9.69
bawang-merah/kalimantan tengah/2024-12-06,8.83
bawang-merah/kalimantan tengah/2024-12-07,2.77
bawang-merah/kalimantan tengah/2024-12-08,11.77
bawang-merah/kalimantan tengah/2024-12-09,-0.0
bawang-merah/kalimantan tengah/2024-12-10,0.01
bawang-merah/kalimantan tengah/2024-12-11,33.99
bawang-merah/kalimantan tengah/2024-12-12,11.13
bawang-merah/kalimantan tengah/2024-12-13,8.83
bawang-merah/kalimantan tengah/2024-12-14,2.77
bawang-merah/kalimantan tengah/2024-12-15,11.77
bawang-merah/kalimantan tengah/2024-12-16,-0.0
bawang-merah/kalimantan tengah/2024-12-17,0.01
bawang-merah/kalimantan tengah/2024-12-18,33.99
bawang-merah/kalimantan tengah/2024-12-19,-3.05
bawang-merah/kalimantan tengah/2024-12-20,8.83
bawang-merah/kalimantan tengah/2024-12-21,2.77
bawang-merah/kalimantan tengah/2024-12-22,11.77
bawang-merah/kalimantan tengah/2024-12-23,-0.0
bawang-merah/kalimantan tengah/2024-12-24,0.01
bawang-merah/kalimantan tengah/2024-12-25,33.99
bawang-merah/kalimantan tengah/2024-12-26,-3.05
bawang-merah/kalimantan tengah/2024-12-27,8.83
bawang-merah/kalimantan tengah/2024-12-28,2.77
bawang-merah/kalimantan tengah/2024-12-29,11.77
bawang-merah/kalimantan tengah/2024-12-30,-0.0
bawang-merah/kalimantan tengah/2024-12-31,0.01
bawang-merah/kalimantan timur/2024-10-01,44.86
bawang-merah/kalimantan timur/2024-10-02,9.32
bawang-merah/kalimantan timur/2024-10-03,48.66
bawang-merah/kalimantan timur/2024-10-04,39.22
bawang-merah/kalimantan timur/2024-10-05,27.83
bawang-merah/kalimantan timur/2024-10-06,31.28
bawang-merah/kalimantan timur/2024-10-07,23.9
bawang-merah/kalimantan timur/2024-10-08,28.23
bawang-merah/kalimantan timur/2024-10-09,37.18
bawang-merah/kalimantan timur/2024-10-10,30.67
bawang-merah/kalimantan timur/2024-10-11,31.56
bawang-merah/kalimantan timur/2024-10-12,42.85
bawang-merah/kalimantan timur/2024-10-13,32.21
bawang-merah/kalimantan timur/2024-10-14,25.66
bawang-merah/kalimantan timur/2024-10-15,29.69
bawang-merah/kalimantan timur/2024-10-16,29.34
bawang-merah/kalimantan timur/2024-10-17,39.33
bawang-merah/kalimantan timur/2024-10-18,43.91
bawang-merah/kalimantan timur/2024-10-19,35.6
bawang-merah/kalimantan timur/2024-10-20,47.54
bawang-merah/kalimantan timur/2024-10-21,28.17
bawang-merah/kalimantan timur/2024-10-22,32.85
bawang-merah/kalimantan timur/2024-10-23,32.0
bawang-merah/kalimantan timur/2024-10-24,36.71
bawang-merah/kalimantan timur/2024-10-25,39.53
bawang-merah/kalimantan timur/2024-10-26,38.54
bawang-merah/kalimantan timur/2024-10-27,40.47
bawang-merah/kalimantan timur/2024-10-28,36.31
bawang-merah/kalimantan timur/2024-10-29,34.18
bawang-merah/kalimantan timur/2024-10-30,48.81
bawang-merah/kalimantan timur/2024-10-31,41.49
bawang-merah/kalimantan timur/2024-11-01,32.05
bawang-merah/kalimantan timur/2024-11-02,36.11
bawang-merah/kalimantan timur/2024-11-03,35.82
bawang-merah/kalimantan timur/2024-11-04,40.74
bawang-merah/kalimantan timur/2024-11-05,45.15
bawang-merah/kalimantan timur/2024-11-06,43.45
bawang-merah/kalimantan timur/2024-11-07,32.54
bawang-merah/kalimantan timur/2024-11-08,43.28
bawang-merah/kalimantan timur/2024-11-09,36.52
bawang-merah/kalimantan timur/2024-11-10,28.09
bawang-merah/kalimantan timur/2024-11-11,33.7
bawang-merah/kalimantan timur/2024-11-12,34.96
bawang-merah/kalimantan timur/2024-11-13,34.66
bawang-merah/kalimantan timur/2024-11-14,39.21
bawang-merah/kalimantan timur/2024-11-15,50.19
bawang-merah/kalimantan timur/2024-11-16,47.19
bawang-merah/kalimantan timur/2024-11-17,24.98
bawang-merah/kalimantan timur/2024-11-18,26.26
bawang-merah/kalimantan timur/2024-11-19,36.66
bawang-merah/kalimantan timur/2024-11-20,42.01
bawang-merah/kalimantan timur/2024-11-21,49.53
bawang-merah/kalimantan timur/2024-11-22,29.76
bawang-merah/kalimantan timur/2024-11-23,43.17
bawang-merah/kalimantan timur/2024-11-24,34.17
bawang-merah/kalimantan timur/2024-11-25,17.14
bawang-merah/kalimantan timur/2024-11-26,43.56
bawang-merah/kalimantan timur/2024-11-27,43.32
bawang-merah/kalimantan timur/2024-11-28,37.29
bawang-merah/kalimantan timur/2024-11-29,30.13
bawang-merah/kalimantan timur/2024-11-30,25.27
bawang-merah/kalimantan timur/2024-12-01,45.6
bawang-merah/kalimantan timur/2024-12-02,38.37
bawang-merah/kalimantan timur/2024-12-03,32.44
bawang-merah/kalimantan timur/2024-12-04,44.54
bawang-merah/kalimantan timur/2024-12-05,31.7
bawang-merah/kalimantan timur/2024-12-06,27.53
bawang-merah/kalimantan timur/2024-12-07,31.11
bawang-merah/kalimantan timur/2024-12-08,34.55
bawang-merah/kalimantan timur/2024-12-09,36.4
bawang-merah/kalimantan timur/2024-12-10,31.3
bawang-merah/kalimantan timur/2024-12-11,49.82
bawang-merah/kalimantan timur/2024-12-12,42.05
bawang-merah/kalimantan timur/2024-12-13,31.25
bawang-merah/kalimantan timur/2024-12-14,20.31
bawang-merah/kalimantan timur/2024-12-15,38.64
bawang-merah/kalimantan timur/2024-12-16,33.34
bawang-merah/kalimantan timur/2024-12-17,35.44
bawang-merah/kalimantan timur/2024-12-18,41.38
bawang-merah/kalimantan timur/2024-12-19,44.2
bawang-merah/kalimantan timur/2024-12-20,41.34
bawang-merah/kalimantan timur/2024-12-21,26.77
bawang-merah/kalimantan timur/2024-12-22,32.83
bawang-merah/kalimantan timur/2024-12-23,30.54
bawang-merah/kalimantan timur/2024-12-24,36.16
bawang-merah/kalimantan timur/2024-12-25,29.46
bawang-merah/kalimantan timur/2024-12-26,46.86
bawang-merah/kalimantan timur/2024-12-27,41.89
bawang-merah/kalimantan timur/2024-12-28,18.37
bawang-merah/kalimantan timur/2024-12-29,36.12
bawang-merah/kalimantan timur/2024-12-30,40.23
bawang-merah/kalimantan timur/2024-12-31,43.15
bawang-merah/kalimantan utara/2024-10-01,0.0
bawang-merah/kalimantan utara/2024-10-02,16.66
bawang-merah/kalimantan utara/2024-10-03,0.01
bawang-merah/kalimantan utara/2024-10-04,11.83
bawang-merah/kalimantan utara/2024-10-05,0.01
bawang-merah/kalimantan utara/2024-10-06,-0.0
bawang-merah/kalimantan utara/2024-10-07,-0.0
bawang-merah/kalimantan utara/2024-10-08,0.0
bawang-merah/kalimantan utara/2024-10-09,16.66
bawang-merah/kalimantan utara/2024-10-10,0.01
bawang-merah/kalimantan utara/2024-10-11,11.83
bawang-merah/kalimantan utara/2024-10-12,0.01
bawang-merah/kalimantan utara/2024-10-13,-0.0
bawang-merah/kalimantan utara/2024-10-14,-0.0
bawang-merah/kalimantan utara/2024-10-15,0.0
bawang-merah/kalimantan utara/2024-10-16,16.66
bawang-merah/kalimantan utara/2024-10-17,0.01
bawang-merah/kalimantan utara/2024-10-18,11.83
bawang-merah/kalimantan utara/2024-10-19,0.01
bawang-merah/kalimantan utara/2024-10-20,-0.0
bawang-merah/kalimantan utara/2024-10-21,-0.0
bawang-merah/kalimantan utara/2024-10-22,0.0
bawang-merah/kalimantan utara/2024-10-23,16.66
bawang-merah/kalimantan utara/2024-10-24,0.01
bawang-merah/kalimantan utara/2024-10-25,11.83
bawang-merah/kalimantan utara/2024-10-26,0.01
bawang-merah/kalimantan utara/2024-10-27,-0.0
bawang-merah/kalimantan utara/2024-10-28,-0.0
bawang-merah/kalimantan utara/2024-10-29,0.0
bawang-merah/kalimantan utara/2024-10-30,16.66
bawang-merah/kalimantan utara/2024-10-31,0.01
bawang-merah/kalimantan utara/2024-11-01,11.83
bawang-merah/kalimantan utara/2024-11-02,-0.0
bawang-merah/kalimantan utara/2024-11-03,0.0
bawang-merah/kalimantan utara/2024-11-04,0.0
bawang-merah/kalimantan utara/2024-11-05,-0.0
bawang-merah/kalimantan utara/2024-11-06,0.0
bawang-merah/kalimantan utara/2024-11-07,-0.0
bawang-merah/kalimantan utara/2024-11-08,0.01
bawang-merah/kalimantan utara/2024-11-09,-0.0
bawang-merah/kalimantan utara/2024-11-10,0.0
bawang-merah/kalimantan utara/2024-11-11,0.0
bawang-merah/kalimantan utara/2024-11-12,-0.0
bawang-merah/kalimantan utara/2024-11-13,0.0
bawang-merah/kalimantan utara/2024-11-14,-0.0
bawang-merah/kalimantan utara/2024-11-15,0.01
bawang-merah/kalimantan utara/2024-11-16,-0.0
bawang-merah/kalimantan utara/2024-11-17,0.0
bawang-merah/kalimantan utara/2024-11-18,0.0
bawang-merah/kalimantan utara/2024-11-19,-0.0
bawang-merah/kalimantan utara/2024-11-20,0.0
bawang-merah/kalimantan utara/2024-11-21,-0.0
bawang-merah/kalimantan utara/2024-11-22,0.01
bawang-merah/kalimantan utara/2024-11-23,-0.0
bawang-merah/kalimantan utara/2024-11-24,0.0
bawang-merah/kalimantan utara/2024-11-25,0.0
bawang-merah/kalimantan utara/2024-11-26,-0.0
bawang-merah/kalimantan utara/2024-11-27,0.0
bawang-merah/kalimantan utara/2024-11-28,-0.0
bawang-merah/kalimantan utara/2024-11-29,0.01
bawang-merah/kalimantan utara/2024-11-30,-0.0
bawang-merah/kalimantan utara/2024-12-01,0.0
bawang-merah/kalimantan utara/2024-12-02,-0.0
bawang-merah/kalimantan utara/2024-12-03,0.0
bawang-merah/kalimantan utara/2024-12-04,-0.0
bawang-merah/kalimantan utara/2024-12-05,-0.0
bawang-merah/kalimantan utara/2024-12-06,-0.0
bawang-merah/kalimantan utara/2024-12-07,0.0
bawang-merah/kalimantan utara/2024-12-08,0.0
bawang-merah/kalimantan utara/2024-12-09,-0.0
bawang-merah/kalimantan utara/2024-12-10,0.0
bawang-merah/kalimantan utara/2024-12-11,-0.0
bawang-merah/kalimantan utara/2024-12-12,-0.0
bawang-merah/kalimantan utara/2024-12-13,-0.0
bawang-merah/kalimantan utara/2024-12-14,0.0
bawang-merah/kalimantan utara/2024-12-15,0.0
bawang-merah/kalimantan utara/2024-12-16,-0.0
bawang-merah/kalimantan utara/2024-12-17,0.0
bawang-merah/kalimantan utara/2024-12-18,-0.0
bawang-merah/kalimantan utara/2024-12-19,-0.0
bawang-merah/kalimantan utara/2024-12-20,-0.0
bawang-merah/kalimantan utara/2024-12-21,0.0
bawang-merah/kalimantan utara/2024-12-22,0.0
bawang-merah/kalimantan utara/2024-12-23,-0.0
bawang-merah/kalimantan utara/2024-12-24,0.0
bawang-merah/kalimantan utara/2024-12-25,-0.0
bawang-merah/kalimantan utara/2024-12-26,-0.0
bawang-merah/kalimantan utara/2024-12-27,-0.0
bawang-merah/kalimantan utara/2024-12-28,0.0
bawang-merah/kalimantan utara/2024-12-29,0.0
bawang-merah/kalimantan utara/2024-12-30,-0.0
bawang-merah/kalimantan utara/2024-12-31,0.0
bawang-merah/kepulauan bangka belitung/2024-10-01,-0.0
bawang-merah/kepulauan bangka belitung/2024-10-02,12.79
bawang-merah/kepulauan bangka belitung/2024-10-03,0.01
bawang-merah/kepulauan bangka belitung/2024-10-04,0.0
bawang-merah/kepulauan bangka belitung/2024-10-05,-0.0
bawang-merah/kepulauan bangka belitung/2024-10-06,0.01
bawang-merah/kepulauan bangka belitung/2024-10-07,13.42
bawang-merah/kepulauan bangka belitung/2024-10-08,0.0
bawang-merah/kepulauan bangka belitung/2024-10-09,12.79
bawang-merah/kepulauan bangka belitung/2024-10-10,0.01
bawang-merah/kepulauan bangka belitung/2024-10-11,0.0
bawang-merah/kepulauan bangka belitung/2024-10-12,-0.0
bawang-merah/kepulauan bangka belitung/2024-10-13,0.01
bawang-merah/kepulauan bangka belitung/2024-10-14,13.42
bawang-merah/kepulauan bangka belitung/2024-10-15,0.0
bawang-merah/kepulauan bangka belitung/2024-10-16,12.79
bawang-merah/kepulauan bangka belitung/2024-10-17,0.01
bawang-merah/kepulauan bangka belitung/2024-10-18,0.0
bawang-merah/kepulauan bangka belitung/2024-10-19,-0.0
bawang-merah/kepulauan bangka belitung/2024-10-20,0.01
bawang-merah/kepulauan bangka belitung/2024-10-21,13.42
bawang-merah/kepulauan bangka belitung/2024-10-22,0.0
bawang-merah/kepulauan bangka belitung/2024-10-23,12.79
bawang-merah/kepulauan bangka belitung/2024-10-24,0.01
bawang-merah/kepulauan bangka belitung/2024-10-25,0.0
bawang-merah/kepulauan bangka belitung/2024-10-26,-0.0
bawang-merah/kepulauan bangka belitung/2024-10-27,0.01
bawang-merah/kepulauan bangka belitung/2024-10-28,13.42
bawang-merah/kepulauan bangka belitung/2024-10-29,0.0
bawang-merah/kepulauan bangka belitung/2024-10-30,12.79
bawang-merah/kepulauan bangka belitung/2024-10-31,0.01
bawang-merah/kepulauan bangka belitung/2024-11-01,0.0
bawang-merah/kepulauan bangka belitung/2024-11-02,-0.0
bawang-merah/kepulauan bangka belitung/2024-11-03,-0.0
bawang-merah/kepulauan bangka belitung/2024-11-04,0.0
bawang-merah/kepulauan bangka belitung/2024-11-05,-0.0
bawang-merah/kepulauan bangka belitung/2024-11-06,0.0
bawang-merah/kepulauan bangka belitung/2024-11-07,9.99
bawang-merah/kepulauan bangka belitung/2024-11-08,0.01
bawang-merah/kepulauan bangka belitung/2024-11-09,-0.0
bawang-merah/kepulauan bangka belitung/2024-11-10,-0.0
bawang-merah/kepulauan bangka belitung/2024-11-11,0.0
bawang-merah/kepulauan bangka belitung/2024-11-12,-0.0
bawang-merah/kepulauan bangka belitung/2024-11-13,0.0
bawang-merah/kepulauan bangka belitung/2024-11-14,9.99
bawang-merah/kepulauan bangka belitung/2024-11-15,0.01
bawang-merah/kepulauan bangka belitung/2024-11-16,-0.0
bawang-merah/kepulauan bangka belitung/2024-11-17,-0.0
bawang-merah/kepulauan bangka belitung/2024-11-18,0.0
bawang-merah/kepulauan bangka belitung/2024-11-19,-0.0
bawang-merah/kepulauan bangka belitung/2024-11-20,0.0
bawang-merah/kepulauan bangka belitung/2024-11-21,9.99
bawang-merah/kepulauan bangka belitung/2024-11-22,0.01
bawang-merah/kepulauan bangka belitung/2024-11-23,-0.0
bawang-merah/kepulauan bangka belitung/2024-11-24,-0.0
bawang-merah/kepulauan bangka belitung/2024-11-25,0.0
bawang-merah/kepulauan bangka belitung/2024-11-26,-0.0
bawang-merah/kepulauan bangka belitung/2024-11-27,0.0
bawang-merah/kepulauan bangka belitung/2024-11-28,9.99
bawang-merah/kepulauan bangka belitung/2024-11-29,0.01
bawang-merah/kepulauan bangka belitung/2024-11-30,-0.0
bawang-merah/kepulauan bangka belitung/2024-12-01,-0.0
bawang-merah/kepulauan bangka belitung/2024-12-02,0.0
bawang-merah/kepulauan bangka belitung/2024-12-03,9.2
bawang-merah/kepulauan bangka belitung/2024-12-04,-0.0
bawang-merah/kepulauan bangka belitung/2024-12-05,0.0
bawang-merah/kepulauan bangka belitung/2024-12-06,-0.0
bawang-merah/kepulauan bangka belitung/2024-12-07,0.0
bawang-merah/kepulauan bangka belitung/2024-12-08,-0.0
bawang-merah/kepulauan bangka belitung/2024-12-09,0.0
bawang-merah/kepulauan bangka belitung/2024-12-10,9.2
bawang-merah/kepulauan bangka belitung/2024-12-11,-0.0
bawang-merah/kepulauan bangka belitung/2024-12-12,0.0
bawang-merah/kepulauan bangka belitung/2024-12-13,-0.0
bawang-merah/kepulauan bangka belitung/2024-12-14,0.0
bawang-merah/kepulauan bangka belitung/2024-12-15,-0.0
bawang-merah/kepulauan bangka belitung/2024-12-16,0.0
bawang-merah/kepulauan bangka belitung/2024-12-17,9.2
bawang-merah/kepulauan bangka belitung/2024-12-18,-0.0
bawang-merah/kepulauan bangka belitung/2024-12-19,0.0
bawang-merah/kepulauan bangka belitung/2024-12-20,-0.0
bawang-merah/kepulauan bangka belitung/2024-12-21,0.0
bawang-merah/kepulauan bangka belitung/2024-12-22,-0.0
bawang-merah/kepulauan bangka belitung/2024-12-23,0.0
bawang-merah/kepulauan bangka belitung/2024-12-24,9.2
bawang-merah/kepulauan bangka belitung/2024-12-25,-0.0
bawang-merah/kepulauan bangka belitung/2024-12-26,0.0
bawang-merah/kepulauan bangka belitung/2024-12-27,-0.0
bawang-merah/kepulauan bangka belitung/2024-12-28,0.0
bawang-merah/kepulauan bangka belitung/2024-12-29,-0.0
bawang-merah/kepulauan bangka belitung/2024-12-30,0.0
bawang-merah/kepulauan bangka belitung/2024-12-31,9.2
bawang-merah/kepulauan riau/2024-10-01,3.66
bawang-merah/kepulauan riau/2024-10-02,35.88
bawang-merah/kepulauan riau/2024-10-03,9.63
bawang-merah/kepulauan riau/2024-10-04,29.08
bawang-merah/kepulauan riau/2024-10-05,9.31
bawang-merah/kepulauan riau/2024-10-06,26.6
bawang-merah/kepulauan riau/2024-10-07,-0.08
bawang-merah/kepulauan riau/2024-10-08,-8.49
bawang-merah/kepulauan riau/2024-10-09,35.88
bawang-merah/kepulauan riau/2024-10-10,-1.21
bawang-merah/kepulauan riau/2024-10-11,29.08
bawang-merah/kepulauan riau/2024-10-12,-4.8
bawang-merah/kepulauan riau/2024-10-13,26.6
bawang-merah/kepulauan riau/2024-10-14,21.1
bawang-merah/kepulauan riau/2024-10-15,-8.49
bawang-merah/kepulauan riau/2024-10-16,13.84
bawang-merah/kepulauan riau/2024-10-17,-5.64
bawang-merah/kepulauan riau/2024-10-18,27.92
bawang-merah/kepulauan riau/2024-10-19,-3.52
bawang-merah/kepulauan riau/2024-10-20,-0.11
bawang-merah/kepulauan riau/2024-10-21,18.37
bawang-merah/kepulauan riau/2024-10-22,22.31
bawang-merah/kepulauan riau/2024-10-23,28.26
bawang-merah/kepulauan riau/2024-10-24,7.66
bawang-merah/kepulauan riau/2024-10-25,25.23
bawang-merah/kepulauan riau/2024-10-26,-1.92
bawang-merah/kepulauan riau/2024-10-27,2.49
bawang-merah/kepulauan riau/2024-10-28,0.28
bawang-merah/kepulauan riau/2024-10-29,28.88
bawang-merah/kepulauan riau/2024-10-30,43.41
bawang-merah/kepulauan riau/2024-10-31,4.71
bawang-merah/kepulauan riau/2024-11-01,6.48
bawang-merah/kepulauan riau/2024-11-02,12.9
bawang-merah/kepulauan riau/2024-11-03,43.75
bawang-merah/kepulauan riau/2024-11-04,-6.37
bawang-merah/kepulauan riau/2024-11-05,15.23
bawang-merah/kepulauan riau/2024-11-06,10.75
bawang-merah/kepulauan riau/2024-11-07,4.2
bawang-merah/kepulauan riau/2024-11-08,0.48
